LR,cell_type_pair,mean_edge_average_ew,Grade
LAMC2->ITGA3,DC->CAF,0.01752228708378411,2
LAMC2->ITGA3,DC->ETC,0.08883054035253243,2
LAMC2->ITGA3,DC->TAM,0.006961871807450121,2
LAMC2->ITGA3,Endo->CAF,0.014149038061655107,2
LAMC2->ITGA3,Endo->ETC,0.0727407471635784,2
LAMC2->ITGA3,Endo->TAM,0.00669208859960712,2
LAMC2->ITGA3,ETC->CAF,0.11940241163365084,2
LAMC2->ITGA3,ETC->DC,0.08685107144550099,2
LAMC2->ITGA3,ETC->Endo,0.18874565724755712,2
LAMC2->ITGA3,ETC->ETC,0.5343260916048725,2
LAMC2->ITGA3,ETC->TAM,0.04792269617274206,2
LAMC2->ITGA3,TAM->CAF,0.01593423706744812,2
LAMC2->ITGA3,TAM->DC,0.013200114716136076,2
LAMC2->ITGA3,TAM->Endo,0.01736276052311505,2
LAMC2->ITGA3,TAM->ETC,0.08129585047991213,2
LAMC2->ITGA3,TAM->TAM,0.006320512839613679,2
LAMC2->ITGB1,CAF->CAF,0.14211262645596245,2
LAMC2->ITGB1,CAF->DC,0.0952850091787235,2
LAMC2->ITGB1,CAF->Endo,0.11092970762475307,2
LAMC2->ITGB1,CAF->ETC,0.091008163119694,2
LAMC2->ITGB1,CAF->TAM,0.11029685467511613,2
LAMC2->ITGB1,CAF->TIL,0.138061537511393,2
LAMC2->ITGB1,DC->CAF,0.20516871439601525,2
LAMC2->ITGB1,DC->ETC,0.13707123920102904,2
LAMC2->ITGB1,DC->TAM,0.1595295133693723,2
LAMC2->ITGB1,DC->TIL,0.1833824363272092,2
LAMC2->ITGB1,Endo->CAF,0.18549815776947326,2
LAMC2->ITGB1,Endo->ETC,0.12653044918840178,2
LAMC2->ITGB1,Endo->TAM,0.14320300137655473,2
LAMC2->ITGB1,Endo->TIL,0.07192374737264387,2
LAMC2->ITGB1,ETC->CAF,1.1447168722734986,2
LAMC2->ITGB1,ETC->DC,0.7293415206690844,2
LAMC2->ITGB1,ETC->Endo,1.109437289279871,2
LAMC2->ITGB1,ETC->ETC,0.7238022972060483,2
LAMC2->ITGB1,ETC->TAM,0.8695208762290273,2
LAMC2->ITGB1,ETC->TIL,0.8321379507791131,2
LAMC2->ITGB1,TAM->CAF,0.18214519139655627,2
LAMC2->ITGB1,TAM->DC,0.12250476813862583,2
LAMC2->ITGB1,TAM->Endo,0.15229935403930867,2
LAMC2->ITGB1,TAM->ETC,0.12224424645250742,2
LAMC2->ITGB1,TAM->TAM,0.14171042308102846,2
LAMC2->ITGB1,TAM->TIL,0.17719350367011535,2
NAMPT->INSR,CAF->CAF,0.3613055436945832,2
NAMPT->INSR,CAF->DC,0.0808045077303362,2
NAMPT->INSR,CAF->Endo,0.5532101687998253,2
NAMPT->INSR,CAF->ETC,0.33484532402585476,2
NAMPT->INSR,CAF->TAM,0.062086427230090474,2
NAMPT->INSR,DC->CAF,0.3871568959635279,2
NAMPT->INSR,DC->ETC,0.6800268494703873,2
NAMPT->INSR,DC->TAM,0.17757329661453997,2
NAMPT->INSR,Endo->CAF,0.25258856348470443,2
NAMPT->INSR,Endo->ETC,0.49306508045599734,2
NAMPT->INSR,Endo->TAM,0.10768160150877353,2
NAMPT->INSR,ETC->CAF,0.3033063337029878,2
NAMPT->INSR,ETC->DC,0.09064446702435826,2
NAMPT->INSR,ETC->Endo,0.6591961566601623,2
NAMPT->INSR,ETC->ETC,0.3738631662507101,2
NAMPT->INSR,ETC->TAM,0.08871189449706665,2
NAMPT->INSR,TAM->CAF,0.7597817016253343,2
NAMPT->INSR,TAM->DC,0.23842666079992056,2
NAMPT->INSR,TAM->Endo,1.7364729002825234,2
NAMPT->INSR,TAM->ETC,0.9049199093914224,2
NAMPT->INSR,TAM->TAM,0.19612607564550458,2
NAMPT->INSR,TIL->CAF,0.21052454697364403,2
NAMPT->INSR,TIL->DC,0.07030117947880737,2
NAMPT->INSR,TIL->Endo,0.46029113435856917,2
NAMPT->INSR,TIL->ETC,0.2954052160176242,2
NAMPT->INSR,TIL->TAM,0.08425148781653496,2
NTF4->NTRK1,ETC->CAF,7.884012309835808e-4,2
NTF4->NTRK1,ETC->DC,0.0037955582225813024,2
NTF4->NTRK1,ETC->ETC,1.37602811002389e-4,2
NTF4->NTRK1,TAM->CAF,9.910266648747257e-5,2
NTF4->NTRK1,TAM->DC,9.011148763110095e-4,2
PODXL->SELL,CAF->CAF,0.0014186631713522847,2
PODXL->SELL,CAF->DC,0.011624202604755158,2
PODXL->SELL,CAF->Endo,0.005212626299000669,2
PODXL->SELL,CAF->ETC,0.0022801518800137544,2
PODXL->SELL,CAF->TAM,0.002959185386169474,2
PODXL->SELL,CAF->TIL,0.005231135895244432,2
PODXL->SELL,DC->CAF,0.002226891606853378,2
PODXL->SELL,DC->ETC,0.0049169015109369685,2
PODXL->SELL,DC->TAM,0.0034579290182481645,2
PODXL->SELL,Endo->CAF,0.02853151254987939,2
PODXL->SELL,Endo->ETC,0.07135992402457608,2
PODXL->SELL,Endo->TAM,0.0743973690784518,2
PODXL->SELL,Endo->TIL,0.5507343392046874,2
PODXL->SELL,ETC->CAF,0.00811292421078513,2
PODXL->SELL,ETC->DC,0.07610589959257227,2
PODXL->SELL,ETC->Endo,0.03226075755136619,2
PODXL->SELL,ETC->ETC,0.014672407106144187,2
PODXL->SELL,ETC->TAM,0.031113188206950464,2
PODXL->SELL,ETC->TIL,0.04569092112613626,2
PODXL->SELL,TAM->CAF,0.002055342001153402,2
PODXL->SELL,TAM->DC,0.01230782710412847,2
PODXL->SELL,TAM->Endo,0.00820588649291013,2
PODXL->SELL,TAM->ETC,0.0035846938011909113,2
PODXL->SELL,TAM->TAM,0.003291552240135734,2
PTGS2->CAV1,CAF->CAF,0.13749829656437212,2
PTGS2->CAV1,CAF->DC,0.02039904672045043,2
PTGS2->CAV1,CAF->Endo,0.21610815660194832,2
PTGS2->CAV1,CAF->ETC,0.026999738984577748,2
PTGS2->CAV1,CAF->TAM,0.0045050708968984755,2
PTGS2->CAV1,DC->CAF,0.559394212952553,2
PTGS2->CAV1,DC->ETC,0.12857810876850312,2
PTGS2->CAV1,DC->TAM,0.018476542750636947,2
PTGS2->CAV1,Endo->CAF,0.13336449095132852,2
PTGS2->CAV1,Endo->ETC,0.018259870589906912,2
PTGS2->CAV1,Endo->TAM,0.005881492564241366,2
PTGS2->CAV1,ETC->CAF,0.16720292710038778,2
PTGS2->CAV1,ETC->DC,0.02137390177637191,2
PTGS2->CAV1,ETC->EMT,0.05946768947891599,2
PTGS2->CAV1,ETC->Endo,0.22710923490959742,2
PTGS2->CAV1,ETC->ETC,0.044469103275222785,2
PTGS2->CAV1,ETC->TAM,0.006991761575909161,2
PTGS2->CAV1,TAM->CAF,0.4755782992823587,2
PTGS2->CAV1,TAM->DC,0.04804778496778749,2
PTGS2->CAV1,TAM->EMT,1.89297416698954,2
PTGS2->CAV1,TAM->Endo,0.496765727349475,2
PTGS2->CAV1,TAM->ETC,0.06283999301898584,2
PTGS2->CAV1,TAM->TAM,0.011417209115684791,2
RELN->ITGA3,CAF->CAF,0.005982959053693895,2
RELN->ITGA3,CAF->DC,0.004850608616916575,2
RELN->ITGA3,CAF->Endo,0.012504714479465622,2
RELN->ITGA3,CAF->ETC,0.024181630313452145,2
RELN->ITGA3,CAF->TAM,0.003162842793425562,2
RELN->ITGA3,Endo->CAF,0.01583802205202157,2
RELN->ITGA3,Endo->ETC,0.1104802294695564,2
RELN->ITGA3,Endo->TAM,0.007928620523960766,2
RELN->ITGA3,ETC->CAF,7.27357744009171e-4,2
RELN->ITGA3,ETC->DC,5.191747147199645e-4,2
RELN->ITGA3,ETC->Endo,0.001379047904470593,2
RELN->ITGA3,ETC->ETC,0.0029962006290580497,2
RELN->ITGA3,ETC->TAM,2.777458398409622e-4,2
RELN->ITGB1,CAF->CAF,0.03985837480159869,2
RELN->ITGB1,CAF->DC,0.026044799505772268,2
RELN->ITGB1,CAF->Endo,0.0377961248478594,2
RELN->ITGB1,CAF->ETC,0.02608234393620767,2
RELN->ITGB1,CAF->TAM,0.03228921455968527,2
RELN->ITGB1,CAF->TIL,0.05791689610158156,2
RELN->ITGB1,Endo->CAF,0.2274448315945057,2
RELN->ITGB1,Endo->ETC,0.1550156354397668,2
RELN->ITGB1,Endo->TAM,0.1605456200225936,2
RELN->ITGB1,ETC->CAF,0.005490351857687353,2
RELN->ITGB1,ETC->DC,0.003770449385529639,2
RELN->ITGB1,ETC->Endo,0.005105283237947258,2
RELN->ITGB1,ETC->ETC,0.003927873372703691,2
RELN->ITGB1,ETC->TAM,0.004533960242947291,2
RELN->ITGB1,ETC->TIL,0.00508598687932041,2
RTN4->S1PR2,CAF->ETC,0.001549210406152232,2
RTN4->S1PR2,DC->ETC,0.001226969703949621,2
RTN4->S1PR2,ETC->ETC,0.001181403901273513,2
RTN4->S1PR2,TAM->ETC,0.001585787438241581,2
SEMA3A->NRP1,CAF->CAF,0.05748091597415555,2
SEMA3A->NRP1,CAF->DC,0.02077743413046691,2
SEMA3A->NRP1,CAF->Endo,0.09776412842389029,2
SEMA3A->NRP1,CAF->ETC,0.00867491431587605,2
SEMA3A->NRP1,CAF->TAM,0.058397794651376074,2
SEMA3A->NRP1,Endo->CAF,0.08046017878524249,2
SEMA3A->NRP1,Endo->ETC,0.014176722193674596,2
SEMA3A->NRP1,Endo->TAM,0.08013362919306613,2
SEMA3A->NRP1,ETC->CAF,0.02548264068504144,2
SEMA3A->NRP1,ETC->DC,0.0058442070961726884,2
SEMA3A->NRP1,ETC->Endo,0.03885068361295231,2
SEMA3A->NRP1,ETC->ETC,0.0038685489276729917,2
SEMA3A->NRP1,ETC->TAM,0.027894772990235666,2
SEMA3A->NRP1,TAM->CAF,0.01616832300002306,2
SEMA3A->NRP1,TAM->DC,0.004112872821637716,2
SEMA3A->NRP1,TAM->Endo,0.021556151324486975,2
SEMA3A->NRP1,TAM->ETC,0.0021039999801667287,2
SEMA3A->NRP1,TAM->TAM,0.01248123028758407,2
SEMA3C->NRP1,CAF->CAF,0.31938760522068116,2
SEMA3C->NRP1,CAF->DC,0.12897558824841862,2
SEMA3C->NRP1,CAF->Endo,0.46998078567405577,2
SEMA3C->NRP1,CAF->ETC,0.053052529231016235,2
SEMA3C->NRP1,CAF->TAM,0.4014107991326252,2
SEMA3C->NRP1,DC->CAF,0.08031617024052014,2
SEMA3C->NRP1,DC->ETC,0.0098348562251573,2
SEMA3C->NRP1,DC->TAM,0.07877502900308161,2
SEMA3C->NRP1,Endo->CAF,0.07835729371155796,2
SEMA3C->NRP1,Endo->ETC,0.011832824226539092,2
SEMA3C->NRP1,Endo->TAM,0.0787454867047014,2
SEMA3C->NRP1,ETC->CAF,0.12056065911402376,2
SEMA3C->NRP1,ETC->DC,0.0343547192003454,2
SEMA3C->NRP1,ETC->Endo,0.16308512410173245,2
SEMA3C->NRP1,ETC->ETC,0.019058820749492274,2
SEMA3C->NRP1,ETC->TAM,0.1381567172796663,2
SEMA3C->NRP1,TAM->CAF,0.13380319293697784,2
SEMA3C->NRP1,TAM->DC,0.05566403313821551,2
SEMA3C->NRP1,TAM->Endo,0.19641649371840078,2
SEMA3C->NRP1,TAM->ETC,0.023525215974075978,2
SEMA3C->NRP1,TAM->TAM,0.14890555009910283,2
SEMA4B->DCBLD2,CAF->CAF,0.030700853745362355,2
SEMA4B->DCBLD2,CAF->DC,0.0785354875057843,2
SEMA4B->DCBLD2,CAF->Endo,0.010274439839441388,2
SEMA4B->DCBLD2,CAF->ETC,0.022995939236719345,2
SEMA4B->DCBLD2,CAF->TAM,0.00774222627573004,2
SEMA4B->DCBLD2,DC->CAF,0.021262653973756485,2
SEMA4B->DCBLD2,DC->ETC,0.012326711618543958,2
SEMA4B->DCBLD2,DC->TAM,0.006050658244345481,2
SEMA4B->DCBLD2,Endo->CAF,0.06389201367961131,2
SEMA4B->DCBLD2,Endo->ETC,0.023202415393616484,2
SEMA4B->DCBLD2,Endo->TAM,0.015905134641718843,2
SEMA4B->DCBLD2,ETC->CAF,0.12250146956234101,2
SEMA4B->DCBLD2,ETC->DC,0.07432756775678998,2
SEMA4B->DCBLD2,ETC->Endo,0.039850606660642225,2
SEMA4B->DCBLD2,ETC->ETC,0.052630382488931086,2
SEMA4B->DCBLD2,ETC->TAM,0.029578109148761425,2
SEMA4B->DCBLD2,TAM->CAF,0.025084629685225037,2
SEMA4B->DCBLD2,TAM->Endo,0.007890194853700828,2
SEMA4B->DCBLD2,TAM->ETC,0.008130179706759376,2
SEMA4B->DCBLD2,TAM->TAM,0.0062054428242360226,2
SEMA7A->ITGB1,CAF->CAF,0.05875476292837556,2
SEMA7A->ITGB1,CAF->DC,0.03846027786183254,2
SEMA7A->ITGB1,CAF->Endo,0.055404794295850976,2
SEMA7A->ITGB1,CAF->ETC,0.038137617093398364,2
SEMA7A->ITGB1,CAF->TAM,0.04549117258466128,2
SEMA7A->ITGB1,CAF->TIL,0.05841353827698105,2
SEMA7A->ITGB1,DC->CAF,0.41448008694396543,2
SEMA7A->ITGB1,DC->ETC,0.30347501138363764,2
SEMA7A->ITGB1,DC->TAM,0.3375528587422083,2
SEMA7A->ITGB1,DC->TIL,0.3743016360410932,2
SEMA7A->ITGB1,Endo->CAF,0.3214398338096521,2
SEMA7A->ITGB1,Endo->ETC,0.2163011912652576,2
SEMA7A->ITGB1,Endo->TAM,0.23964724792944847,2
SEMA7A->ITGB1,Endo->TIL,0.2572759141603578,2
SEMA7A->ITGB1,ETC->CAF,0.26964373615539017,2
SEMA7A->ITGB1,ETC->DC,0.17725030333116437,2
SEMA7A->ITGB1,ETC->Endo,0.3092708769661171,2
SEMA7A->ITGB1,ETC->ETC,0.1729495075409678,2
SEMA7A->ITGB1,ETC->TAM,0.202874395631919,2
SEMA7A->ITGB1,ETC->TIL,0.1592597350566674,2
SEMA7A->ITGB1,TAM->CAF,0.03984667040295606,2
SEMA7A->ITGB1,TAM->DC,0.025846864238305928,2
SEMA7A->ITGB1,TAM->Endo,0.03923403233625922,2
SEMA7A->ITGB1,TAM->ETC,0.02544580253474084,2
SEMA7A->ITGB1,TAM->TAM,0.030441609896113525,2
SEMA7A->ITGB1,TAM->TIL,0.04496179493613712,2
SEMA7A->ITGB1,TIL->CAF,0.6339717549677062,2
SEMA7A->ITGB1,TIL->DC,0.399757989851558,2
SEMA7A->ITGB1,TIL->Endo,0.6091791726170159,2
SEMA7A->ITGB1,TIL->ETC,0.3882824637177859,2
SEMA7A->ITGB1,TIL->TAM,0.5067418298458495,2
SEMA7A->ITGB1,TIL->TIL,0.5752554120453874,2
SPP1->ITGA4,CAF->CAF,0.012784063333183425,2
SPP1->ITGA4,CAF->DC,0.10588218161053688,2
SPP1->ITGA4,CAF->Endo,0.06145711356509835,2
SPP1->ITGA4,CAF->ETC,0.004914702848226903,2
SPP1->ITGA4,CAF->TAM,0.05509094397159499,2
SPP1->ITGA4,CAF->TIL,0.28199475642734295,2
SPP1->ITGA4,DC->CAF,0.015158852942837728,2
SPP1->ITGA4,DC->ETC,0.0041534535601856605,2
SPP1->ITGA4,DC->TAM,0.06555404315627673,2
SPP1->ITGA4,DC->TIL,0.24497745800661172,2
SPP1->ITGA4,Endo->CAF,0.01526545041754865,2
SPP1->ITGA4,Endo->ETC,0.007821254971588344,2
SPP1->ITGA4,Endo->TAM,0.06956012627291847,2
SPP1->ITGA4,Endo->TIL,0.24932798098661346,2
SPP1->ITGA4,ETC->CAF,0.014269853015685972,2
SPP1->ITGA4,ETC->DC,0.12322704537819708,2
SPP1->ITGA4,ETC->Endo,0.06826799325429385,2
SPP1->ITGA4,ETC->ETC,0.004331251930101586,2
SPP1->ITGA4,ETC->TAM,0.05209248031510232,2
SPP1->ITGA4,ETC->TIL,0.19070499691365508,2
SPP1->ITGA4,TAM->CAF,0.03350366939499694,2
SPP1->ITGA4,TAM->DC,0.3179217326916326,2
SPP1->ITGA4,TAM->Endo,0.1176376204221386,2
SPP1->ITGA4,TAM->ETC,0.01097196793933423,2
SPP1->ITGA4,TAM->TAM,0.17831065665495957,2
SPP1->ITGA4,TAM->TIL,0.5872650435228762,2
SPP1->ITGA4,TIL->CAF,0.031321858451595554,2
SPP1->ITGA4,TIL->DC,0.1851995089401374,2
SPP1->ITGA4,TIL->Endo,0.1943318574738285,2
SPP1->ITGA4,TIL->ETC,0.019400637375949305,2
SPP1->ITGA4,TIL->TAM,0.08134501874038919,2
SPP1->ITGA4,TIL->TIL,0.24560476427358557,2
SPP1->ITGA9,CAF->CAF,0.045349600378511434,2
SPP1->ITGA9,CAF->DC,0.044045853302001045,2
SPP1->ITGA9,CAF->Endo,0.13366530769309018,2
SPP1->ITGA9,CAF->ETC,0.0011330229759897387,2
SPP1->ITGA9,CAF->TAM,0.0170726368060958,2
SPP1->ITGA9,DC->CAF,0.05467862973292947,2
SPP1->ITGA9,DC->ETC,0.001347539899404874,2
SPP1->ITGA9,DC->TAM,0.028686071783397337,2
SPP1->ITGA9,Endo->CAF,0.049990042306590356,2
SPP1->ITGA9,Endo->ETC,0.0010339658172530586,2
SPP1->ITGA9,Endo->TAM,0.028761998899543503,2
SPP1->ITGA9,ETC->CAF,0.049726627358865454,2
SPP1->ITGA9,ETC->DC,0.049035109727844396,2
SPP1->ITGA9,ETC->Endo,0.1564247022098104,2
SPP1->ITGA9,ETC->ETC,0.0013156816413095022,2
SPP1->ITGA9,ETC->TAM,0.02109496322439888,2
SPP1->ITGA9,TAM->CAF,0.17990317516687374,2
SPP1->ITGA9,TAM->DC,0.10414784168149584,2
SPP1->ITGA9,TAM->Endo,0.32393558699610997,2
SPP1->ITGA9,TAM->ETC,0.004761894295980219,2
SPP1->ITGA9,TAM->TAM,0.09163421386515011,2
SPP1->ITGA9,TIL->CAF,0.10090345197043982,2
SPP1->ITGA9,TIL->DC,0.16770059469116,2
SPP1->ITGA9,TIL->Endo,0.2768057257455473,2
SPP1->ITGA9,TIL->ETC,0.001351208450901537,2
SPP1->ITGA9,TIL->TAM,0.013796315726800554,2
SPP1->ITGB3,CAF->CAF,0.01035616404606546,2
SPP1->ITGB3,CAF->Endo,0.051028935711667917,2
SPP1->ITGB3,CAF->ETC,0.0025858498893568957,2
SPP1->ITGB3,CAF->TAM,0.006785581260749393,2
SPP1->ITGB3,DC->CAF,0.01180963672110645,2
SPP1->ITGB3,DC->ETC,0.0026409313195172837,2
SPP1->ITGB3,DC->TAM,0.00640219086536113,2
SPP1->ITGB3,Endo->CAF,0.013237861621949995,2
SPP1->ITGB3,Endo->ETC,0.0040551530086130935,2
SPP1->ITGB3,Endo->TAM,0.005482244353238752,2
SPP1->ITGB3,ETC->CAF,0.011949629819236236,2
SPP1->ITGB3,ETC->Endo,0.054760744093502414,2
SPP1->ITGB3,ETC->ETC,0.0027859570660396264,2
SPP1->ITGB3,ETC->TAM,0.008214230354809884,2
SPP1->ITGB3,TAM->CAF,0.026232035292768185,2
SPP1->ITGB3,TAM->Endo,0.10601709781314574,2
SPP1->ITGB3,TAM->ETC,0.00601076030576331,2
SPP1->ITGB3,TAM->TAM,0.02749582409322625,2
SPP1->ITGB3,TIL->CAF,0.039591807045599954,2
SPP1->ITGB3,TIL->Endo,0.08782431016822254,2
SPP1->ITGB3,TIL->ETC,0.009335730943464562,2
SPP1->ITGB3,TIL->TAM,0.01384966711012292,2
SPP1->ITGB5,CAF->CAF,0.4457520157349314,2
SPP1->ITGB5,CAF->DC,0.07806222580886135,2
SPP1->ITGB5,CAF->Endo,0.1929661977484672,2
SPP1->ITGB5,CAF->ETC,0.2268038099576943,2
SPP1->ITGB5,CAF->TAM,0.1436201897339418,2
SPP1->ITGB5,DC->CAF,0.5023992984221328,2
SPP1->ITGB5,DC->ETC,0.23547345449208146,2
SPP1->ITGB5,DC->TAM,0.14888940054614327,2
SPP1->ITGB5,Endo->CAF,0.5943366383857583,2
SPP1->ITGB5,Endo->ETC,0.28818819527709205,2
SPP1->ITGB5,Endo->TAM,0.1913440430716455,2
SPP1->ITGB5,ETC->CAF,0.5123175482514751,2
SPP1->ITGB5,ETC->DC,0.07995958082205645,2
SPP1->ITGB5,ETC->Endo,0.22564102369141906,2
SPP1->ITGB5,ETC->ETC,0.22375688027780655,2
SPP1->ITGB5,ETC->TAM,0.144494314023548,2
SPP1->ITGB5,TAM->CAF,1.2212283466711185,2
SPP1->ITGB5,TAM->DC,0.23934482043990615,2
SPP1->ITGB5,TAM->Endo,0.515768872142231,2
SPP1->ITGB5,TAM->ETC,0.6522452351292428,2
SPP1->ITGB5,TAM->TAM,0.39901381010958303,2
SPP1->ITGB5,TIL->CAF,1.1009810962638595,2
SPP1->ITGB5,TIL->DC,0.12213119196893361,2
SPP1->ITGB5,TIL->Endo,0.7077855701058015,2
SPP1->ITGB5,TIL->ETC,0.5793407933967207,2
SPP1->ITGB5,TIL->TAM,0.23796191033976774,2
TGFA->EGFR,CAF->CAF,0.004159961994538754,2
TGFA->EGFR,CAF->DC,0.0015286489668433082,2
TGFA->EGFR,CAF->Endo,6.81771122352389e-4,2
TGFA->EGFR,CAF->ETC,0.0050442708802737515,2
TGFA->EGFR,CAF->TAM,9.742376266444987e-5,2
TGFA->EGFR,DC->CAF,0.022231490124561458,2
TGFA->EGFR,DC->ETC,0.02277783000956123,2
TGFA->EGFR,Endo->CAF,0.011265830054705573,2
TGFA->EGFR,Endo->ETC,0.016174649792228882,2
TGFA->EGFR,Endo->TAM,6.458134751321353e-4,2
TGFA->EGFR,ETC->CAF,0.05118706013692496,2
TGFA->EGFR,ETC->DC,0.01524695840782809,2
TGFA->EGFR,ETC->Endo,0.01998492553157085,2
TGFA->EGFR,ETC->ETC,0.06404348151775334,2
TGFA->EGFR,ETC->TAM,0.002558064987084768,2
TGFA->EGFR,TAM->CAF,0.021330496227086656,2
TGFA->EGFR,TAM->DC,0.005515710520450262,2
TGFA->EGFR,TAM->Endo,0.014329141016302725,2
TGFA->EGFR,TAM->ETC,0.02669715686519982,2
TGFA->EGFR,TAM->TAM,8.429235326945529e-4,2
TGM2->ITGB1,CAF->CAF,0.901978550026436,2
TGM2->ITGB1,CAF->DC,0.6243617246184996,2
TGM2->ITGB1,CAF->Endo,0.901712534529642,2
TGM2->ITGB1,CAF->ETC,0.6051248248578112,2
TGM2->ITGB1,CAF->TAM,0.7148819271732703,2
TGM2->ITGB1,CAF->TIL,0.6563504082234041,2
TGM2->ITGB1,DC->CAF,0.25015804151853915,2
TGM2->ITGB1,DC->ETC,0.18004151723838752,2
TGM2->ITGB1,DC->TAM,0.20001948246323364,2
TGM2->ITGB1,DC->TIL,0.2212991193941439,2
TGM2->ITGB1,Endo->CAF,1.439769886861336,2
TGM2->ITGB1,Endo->ETC,0.9292633495756137,2
TGM2->ITGB1,Endo->TAM,1.107627336449777,2
TGM2->ITGB1,Endo->TIL,1.0580721077735828,2
TGM2->ITGB1,ETC->CAF,0.5672035356679049,2
TGM2->ITGB1,ETC->DC,0.3256092997806242,2
TGM2->ITGB1,ETC->Endo,0.5312027509499446,2
TGM2->ITGB1,ETC->ETC,0.35123584432183985,2
TGM2->ITGB1,ETC->TAM,0.40862243373479334,2
TGM2->ITGB1,ETC->TIL,0.2065804551108702,2
TGM2->ITGB1,TAM->CAF,0.6431149222103864,2
TGM2->ITGB1,TAM->DC,0.41708409507905186,2
TGM2->ITGB1,TAM->Endo,0.6888057665711111,2
TGM2->ITGB1,TAM->ETC,0.4143161935138912,2
TGM2->ITGB1,TAM->TAM,0.4891774617257794,2
TGM2->ITGB1,TAM->TIL,0.41398123556352584,2
TGM2->ITGB3,CAF->CAF,0.013483374425572478,2
TGM2->ITGB3,CAF->Endo,0.040645306229329686,2
TGM2->ITGB3,CAF->ETC,0.0018850322240840185,2
TGM2->ITGB3,CAF->TAM,0.005386740614924851,2
TGM2->ITGB3,DC->CAF,0.003210965517485969,2
TGM2->ITGB3,DC->ETC,6.996762164778683e-4,2
TGM2->ITGB3,DC->TAM,6.605136175117307e-4,2
TGM2->ITGB3,Endo->CAF,0.01978014867588598,2
TGM2->ITGB3,Endo->ETC,0.005761562610205796,2
TGM2->ITGB3,Endo->TAM,0.006099043882752469,2
TGM2->ITGB3,ETC->CAF,0.01047980419506201,2
TGM2->ITGB3,ETC->Endo,0.024164518017096844,2
TGM2->ITGB3,ETC->ETC,0.0017267107641934193,2
TGM2->ITGB3,ETC->TAM,0.0031517927274077964,2
TGM2->ITGB3,TAM->CAF,0.011609781470745704,2
TGM2->ITGB3,TAM->Endo,0.03523176541599228,2
TGM2->ITGB3,TAM->ETC,0.002166085809213606,2
TGM2->ITGB3,TAM->TAM,0.006721496096916034,2
TGM2->SDC4,CAF->CAF,0.1733693589939288,2
TGM2->SDC4,CAF->DC,0.13919986842425647,2
TGM2->SDC4,CAF->Endo,0.221561955165527,2
TGM2->SDC4,CAF->ETC,0.6282869473283447,2
TGM2->SDC4,CAF->TAM,0.268212155452075,2
TGM2->SDC4,CAF->TIL,0.37228012941417465,2
TGM2->SDC4,DC->CAF,0.05351779806810737,2
TGM2->SDC4,DC->ETC,0.19835785656325966,2
TGM2->SDC4,DC->TAM,0.07674024116994757,2
TGM2->SDC4,DC->TIL,0.10378581944410797,2
TGM2->SDC4,Endo->CAF,0.28925162171386953,2
TGM2->SDC4,Endo->ETC,0.9665070246571481,2
TGM2->SDC4,Endo->TAM,0.4975755559756083,2
TGM2->SDC4,Endo->TIL,0.8732662619514309,2
TGM2->SDC4,ETC->CAF,0.11019446378016717,2
TGM2->SDC4,ETC->DC,0.07887642062408774,2
TGM2->SDC4,ETC->Endo,0.19594069383641943,2
TGM2->SDC4,ETC->ETC,0.3745892871479909,2
TGM2->SDC4,ETC->TAM,0.15643673512807468,2
TGM2->SDC4,ETC->TIL,0.2928668098422397,2
TGM2->SDC4,TAM->CAF,0.15195389759161906,2
TGM2->SDC4,TAM->DC,0.09718078402050821,2
TGM2->SDC4,TAM->Endo,0.20857514521853915,2
TGM2->SDC4,TAM->ETC,0.4422134634221965,2
TGM2->SDC4,TAM->TAM,0.2022379329955293,2
TGM2->SDC4,TAM->TIL,0.3115986851702292,2
THBS1->ITGB1,CAF->CAF,2.056614112110203,2
THBS1->ITGB1,CAF->DC,1.1131610766986666,2
THBS1->ITGB1,CAF->Endo,1.412217638142081,2
THBS1->ITGB1,CAF->ETC,1.1661276653598027,2
THBS1->ITGB1,CAF->TAM,1.4566243052448409,2
THBS1->ITGB1,CAF->TIL,1.3413991193711159,2
THBS1->ITGB1,DC->CAF,0.3320179323627424,2
THBS1->ITGB1,DC->ETC,0.2245340148186403,2
THBS1->ITGB1,DC->TAM,0.2501116711050977,2
THBS1->ITGB1,DC->TIL,0.12078084203554652,2
THBS1->ITGB1,Endo->CAF,0.8797538796757514,2
THBS1->ITGB1,Endo->ETC,0.5988875409507998,2
THBS1->ITGB1,Endo->TAM,0.6737238140526417,2
THBS1->ITGB1,Endo->TIL,0.4552538676476179,2
THBS1->ITGB1,ETC->CAF,0.3167524014205907,2
THBS1->ITGB1,ETC->DC,0.18537823260039016,2
THBS1->ITGB1,ETC->Endo,0.2783485495953575,2
THBS1->ITGB1,ETC->ETC,0.19157683677335824,2
THBS1->ITGB1,ETC->TAM,0.23007226929302949,2
THBS1->ITGB1,ETC->TIL,0.19126532108159777,2
THBS1->ITGB1,TAM->CAF,0.7373495016841557,2
THBS1->ITGB1,TAM->DC,0.4017683865144649,2
THBS1->ITGB1,TAM->Endo,0.5984850522357292,2
THBS1->ITGB1,TAM->ETC,0.4228760883796848,2
THBS1->ITGB1,TAM->TAM,0.5125446463638175,2
THBS1->ITGB1,TAM->TIL,0.29452092758045834,2
THBS1->ITGB1,TIL->CAF,1.5336429566023808,2
