_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.560653949836446,GO:0009914,M1,1,0,GO Biological Processes,19,hormone transport,19_GO:0051179 localization,-4.560653949836446,21.842391304347824,8.97310983689868,28133,322,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-1.900718743859418,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.317004261378193,GO:0045471,M1,1,0,GO Biological Processes,19,response to ethanol,19_GO:0050896 response to stimulus,-4.317004261378193,41.53494094488189,10.921484358577324,28133,127,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,-1.7139739067376372,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.018886189822447,GO:0048660,M1,1,0,GO Biological Processes,19,regulation of smooth muscle cell proliferation,19_GO:0008283 cell proliferation,-4.018886189822447,32.968359375,9.673566525056403,28133,160,16,3,18.75,9.757809372497498,6352|7432|9370,CCL5|VIP|ADIPOQ,-1.4657719376247225,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.018497173953882,GO:0023061,M1,1,0,GO Biological Processes,19,signal release,19_GO:0023052 signaling,-4.018497173953882,15.840653153153154,7.519114007282248,28133,444,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-1.4657719376247225,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.002900859762999,GO:0048659,M1,1,0,GO Biological Processes,19,smooth muscle cell proliferation,19_GO:0008283 cell proliferation,-4.002900859762999,32.561342592592595,9.610252209328833,28133,162,16,3,18.75,9.757809372497498,6352|7432|9370,CCL5|VIP|ADIPOQ,-1.4569090060928074,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.9339037686476113,R-HSA-500792,M1,1,0,Reactome Gene Sets,6,GPCR ligand binding,,-3.9339037686476113,15.060492505353318,7.30906110168124,28133,467,16,4,25.0,10.825317547305483,116|5179|6352|7432,ADCYAP1|PENK|CCL5|VIP,-1.3945424938764328,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.8467585446697607,GO:0071407,M1,1,0,GO Biological Processes,19,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.8467585446697607,14.295223577235772,7.0970379271259025,28133,492,16,4,25.0,10.825317547305483,116|5179|6352|9370,ADCYAP1|PENK|CCL5|ADIPOQ,-1.32036224706295,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.7999605001992047,GO:0009636,M1,1,0,GO Biological Processes,19,response to toxic substance,19_GO:0050896 response to stimulus,-3.7999605001992047,13.899703557312254,6.9849601040573575,28133,506,16,4,25.0,10.825317547305483,116|5179|6352|9370,ADCYAP1|PENK|CCL5|ADIPOQ,-1.2861533299004144,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.697906437490717,GO:0010817,M1,1,0,GO Biological Processes,19,regulation of hormone levels,19_GO:0065007 biological regulation,-3.697906437490717,13.072955390334572,6.744741970692753,28133,538,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-1.202324087298126,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.6166447072209245,GO:1903530,M1,1,0,GO Biological Processes,19,regulation of secretion by cell,19_GO:0051179 localization,-3.6166447072209245,12.448230088495576,6.5574614852410456,28133,565,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-1.1328007602995773,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.5992356006343087,GO:0033002,M1,1,0,GO Biological Processes,19,muscle cell proliferation,19_GO:0008283 cell proliferation,-3.5992356006343087,23.76097972972973,8.121860879363703,28133,222,16,3,18.75,9.757809372497498,6352|7432|9370,CCL5|VIP|ADIPOQ,-1.121143982602053,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.5321524263179547,GO:0097305,M1,1,0,GO Biological Processes,19,response to alcohol,19_GO:0050896 response to stimulus,-3.5321524263179547,22.54246794871795,7.893777320108388,28133,234,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,-1.0597379411773895,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.463373537337054,GO:0030072,M1,1,0,GO Biological Processes,19,peptide hormone secretion,19_GO:0023052 signaling,-3.463373537337054,21.356022267206477,7.665210531785779,28133,247,16,3,18.75,9.757809372497498,116|6352|7432,ADCYAP1|CCL5|VIP,-1.0020954183144486,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.4551291886668363,GO:0051046,M1,1,0,GO Biological Processes,19,regulation of secretion,19_GO:0051179 localization,-3.4551291886668363,11.289325842696629,6.1952873420001495,28133,623,16,4,25.0,10.825317547305483,116|6352|7432|9370,ADCYAP1|CCL5|VIP|ADIPOQ,-0.9993139653457328,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-3.167694152787271,GO:0046677,M1,1,0,GO Biological Processes,19,response to antibiotic,19_GO:0050896 response to stimulus,-3.167694152787271,16.90685096153846,6.739861096272976,28133,312,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,-0.7483081950928423,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.9536410595992595,GO:0009306,M1,1,0,GO Biological Processes,19,protein secretion,19_GO:0051179 localization,-2.9536410595992595,14.256587837837838,6.123154595848454,28133,370,16,3,18.75,9.757809372497498,116|6352|7432,ADCYAP1|CCL5|VIP,-0.5632187978401475,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.9435437301505605,hsa04080,M1,1,0,KEGG Pathway,24,Neuroactive ligand-receptor interaction,,-2.9435437301505605,14.141923592493297,6.095080250814927,28133,373,16,3,18.75,9.757809372497498,116|5179|7432,ADCYAP1|PENK|VIP,-0.557766373437212,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.9236019537474998,GO:0010959,M1,1,0,GO Biological Processes,19,regulation of metal ion transport,19_GO:0051179 localization,-2.9236019537474998,13.918040897097626,6.039893395956069,28133,379,16,3,18.75,9.757809372497498,116|6352|7432,ADCYAP1|CCL5|VIP,-0.5424203487233005,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.843932507736822,GO:0002790,M1,1,0,GO Biological Processes,19,peptide secretion,19_GO:0051179 localization,-2.843932507736822,13.056775990099009,5.822782604770171,28133,404,16,3,18.75,9.757809372497498,116|6352|7432,ADCYAP1|CCL5|VIP,-0.47179903169001974,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.712801199929144,GO:0051051,M1,1,0,GO Biological Processes,19,negative regulation of transport,19_GO:0048519 negative regulation of biological process,-2.712801199929144,11.748190423162583,5.476712050446695,28133,449,16,3,18.75,9.757809372497498,116|7432|9370,ADCYAP1|VIP|ADIPOQ,-0.35389598961609703,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.604894030234488,GO:0031667,M1,1,0,GO Biological Processes,19,response to nutrient levels,19_GO:0050896 response to stimulus,-2.604894030234488,10.76517857142857,5.201893396166551,28133,490,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,-0.2503101937040835,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.543703302864763,GO:0009991,M1,1,0,GO Biological Processes,19,response to extracellular stimulus,19_GO:0050896 response to stimulus,-2.543703302864763,10.242597087378641,5.049836631501918,28133,515,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,-0.19339826431363336,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.5154461384333513,GO:0050727,M1,1,0,GO Biological Processes,19,regulation of inflammatory response,19_GO:0050896 response to stimulus,-2.5154461384333513,10.009369070208729,4.9805092297409645,28133,527,16,3,18.75,9.757809372497498,116|6352|9370,ADCYAP1|CCL5|ADIPOQ,-0.16937815282547639,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.4765691921449515,GO:0007610,M1,1,0,GO Biological Processes,19,behavior,19_GO:0007610 behavior,-2.4765691921449515,9.696576286764707,4.886023894099912,28133,544,16,3,18.75,9.757809372497498,116|5179|7432,ADCYAP1|PENK|VIP,-0.1346973211306847,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.447706119267842,GO:0090087,M1,1,0,GO Biological Processes,19,regulation of peptide transport,19_GO:0051179 localization,-2.447706119267842,9.470264811490125,4.816535391759641,28133,557,16,3,18.75,9.757809372497498,116|6352|9370,ADCYAP1|CCL5|ADIPOQ,-0.10999020802473292,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.198838248117619,GO:0007268,M1,1,0,GO Biological Processes,19,chemical synaptic transmission,19_GO:0023052 signaling,-2.198838248117619,7.711896929824562,4.2392191777177,28133,684,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.198838248117619,GO:0098916,M1,1,0,GO Biological Processes,19,anterograde trans-synaptic signaling,19_GO:0023052 signaling,-2.198838248117619,7.711896929824562,4.2392191777177,28133,684,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.1866099129092564,GO:0099537,M1,1,0,GO Biological Processes,19,trans-synaptic signaling,19_GO:0023052 signaling,-2.1866099129092564,7.633773516642547,4.211798534575794,28133,691,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.177957660088722,GO:0043269,M1,1,0,GO Biological Processes,19,regulation of ion transport,19_GO:0051179 localization,-2.177957660088722,7.578933189655173,4.192447081502143,28133,696,16,3,18.75,9.757809372497498,116|6352|7432,ADCYAP1|CCL5|VIP,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.1710844654471746,GO:0099536,M1,1,0,GO Biological Processes,19,synaptic signaling,19_GO:0023052 signaling,-2.1710844654471746,7.535625,4.177104101675866,28133,700,16,3,18.75,9.757809372497498,116|5179|9370,ADCYAP1|PENK|ADIPOQ,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-2.083865028271982,GO:0008285,M1,1,0,GO Biological Processes,19,negative regulation of cell proliferation,19_GO:0008283 cell proliferation,-2.083865028271982,7.005229083665339,3.984613029043098,28133,753,16,3,18.75,9.757809372497498,116|7432|9370,ADCYAP1|VIP|ADIPOQ,0.0,0,3,0,0,-4.879523510062018,53.28219696969697,
1,-4.841594655060885,WP4754,M1,1,0,WikiPathways,27,IL-18 signaling pathway,,-4.841594655060885,25.762820512820515,9.807688921480075,28133,273,16,4,25.0,10.825317547305483,6352|6362|9370|10418,CCL5|CCL18|ADIPOQ|SPON1,-2.1161579003274245,0,4,1,1,-4.841594655060885,25.762820512820515,
1,-4.438783375094308,GO:0002237,M1,1,0,GO Biological Processes,19,response to molecule of bacterial origin,19_GO:0051704 multi-organism process,-4.438783375094308,20.327312138728324,8.629079789301128,28133,346,16,4,25.0,10.825317547305483,4360|5179|6352|100133941,MRC1|PENK|CCL5|CD24,-1.7958815084160604,0,5,1,1,-4.438783375094308,20.327312138728324,
1,-4.404088681615437,GO:0009617,M1,1,0,GO Biological Processes,19,response to bacterium,19_GO:0051704 multi-organism process,-4.404088681615437,12.076322115384615,7.223075740729583,28133,728,16,5,31.25,11.587810136086974,4360|5179|6352|9370|100133941,MRC1|PENK|CCL5|ADIPOQ|CD24,-1.7775772311253581,0,5,0,0,-4.438783375094308,20.327312138728324,
1,-3.6166447072209245,GO:0071396,M1,1,0,GO Biological Processes,19,cellular response to lipid,19_GO:0050896 response to stimulus,-3.6166447072209245,12.448230088495576,6.5574614852410456,28133,565,16,4,25.0,10.825317547305483,116|4360|5179|6352,ADCYAP1|MRC1|PENK|CCL5,-1.1328007602995773,0,5,0,0,-4.438783375094308,20.327312138728324,
1,-3.112435802546655,GO:0032496,M1,1,0,GO Biological Processes,19,response to lipopolysaccharide,19_GO:0051704 multi-organism process,-3.112435802546655,16.180789877300615,6.576607235375578,28133,326,16,3,18.75,9.757809372497498,4360|5179|6352,MRC1|PENK|CCL5,-0.7029205988785207,0,5,0,0,-4.438783375094308,20.327312138728324,
1,-3.75187889800757,GO:0043902,M1,1,0,GO Biological Processes,19,positive regulation of multi-organism process,19_GO:0051704 multi-organism process,-3.75187889800757,26.776332487309645,8.660599036938494,28133,197,16,3,18.75,9.757809372497498,2208|6352|7432,FCER2|CCL5|VIP,-1.2442320364135984,0,6,1,1,-3.75187889800757,26.776332487309645,
1,-2.746365619598118,GO:0043900,M1,1,0,GO Biological Processes,19,regulation of multi-organism process,19_GO:0051704 multi-organism process,-2.746365619598118,12.070795194508008,5.563996075945066,28133,437,16,3,18.75,9.757809372497498,2208|6352|7432,FCER2|CCL5|VIP,-0.37868648497756585,0,6,0,0,-3.75187889800757,26.776332487309645,
1,-2.1591587639595726,R-HSA-1280215,M1,1,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-2.1591587639595726,7.461014851485149,4.150543937418118,28133,707,16,3,18.75,9.757809372497498,2208|6352|8771,FCER2|CCL5|TNFRSF6B,0.0,0,6,0,0,-3.75187889800757,26.776332487309645,
